1yr_return,cat_avg_ret_1m,cat_avg_ret_1y,cat_avg_ret_2y,cat_avg_ret_3m,cat_avg_ret_3y,cat_avg_ret_5y,cat_avg_ret_6m,category,category_url,crisil_rating,diff_fund_cat_1m,diff_fund_cat_1y,diff_fund_cat_2y,diff_fund_cat_3m,diff_fund_cat_3y,diff_fund_cat_5y,diff_fund_cat_6m,fund_family_aum,fund_family_name,fund_family_shortcode,fund_family_url,fund_ret_1m,fund_ret_1y,fund_ret_2y,fund_ret_3m,fund_ret_3y,fund_ret_5y,fund_ret_6m,latest_nav,scheme_aum,scheme_name,scheme_risk_text,scheme_url
4.5,0.27,4.3,5.56,0.8,5.99,6.47,1.66,Liquid Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/liquid-fund.html,Rank 3,-0.010000000000000009,0.20999999999999996,6.240000000000001,0.0,13.99,31.480000000000004,0.030000000000000027,"180,061",Nippon India Mutual Fund,http://www.moneycontrol.comRC,http://www.moneycontrol.com/mutual-funds/amc-details/RC,0.26,4.51,11.8,0.8,19.98,37.95,1.69,"4,944.14","9,496.80",Nippon India Liquid Fund,Low,http://www.moneycontrol.com/mutual-funds/nav/nippon-india-liquid-fund-ip/MRC046
8.2,0.53,5.11,4.92,1.57,5.54,6.56,5.53,Low Duration Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/low-duration-fund.html,Rank 3,0.12,3.0599999999999996,11.750000000000002,0.19999999999999996,19.240000000000002,39.23,-0.9000000000000004,"180,061",Nippon India Mutual Fund,http://www.moneycontrol.comRC,http://www.moneycontrol.com/mutual-funds/amc-details/RC,0.65,8.17,16.67,1.77,24.78,45.79,4.63,"2,971.88",650.46,Nippon India Low Duration Fund,Moderately Low,http://www.moneycontrol.com/mutual-funds/nav/nippon-india-low-duration-fund-direct-plan/MRC990
7.5,0.49,4.63,4.44,1.45,5.06,6.09,5.28,Low Duration Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/low-duration-fund.html,Rank 3,0.09999999999999998,2.83,11.099999999999998,0.14000000000000012,18.12,36.94,-1.0200000000000005,"180,061",Nippon India Mutual Fund,http://www.moneycontrol.comRC,http://www.moneycontrol.com/mutual-funds/amc-details/RC,0.59,7.46,15.54,1.59,23.18,43.03,4.26,"2,884.05","2,063.39",Nippon India Low Duration Fund,Moderately Low,http://www.moneycontrol.com/mutual-funds/nav/nippon-india-low-duration-fund/MRC129
7.3,0.46,4.03,2.39,1.38,3.6,5.03,5.32,Low Duration Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/low-duration-fund.html,Not Ranked,0.11999999999999994,3.3,12.459999999999999,0.19000000000000017,18.279999999999998,35.25,-1.1000000000000005,"180,061",Nippon India Mutual Fund,http://www.moneycontrol.comRC,http://www.moneycontrol.com/mutual-funds/amc-details/RC,0.58,7.33,14.85,1.57,21.88,40.28,4.22,"2,753.97",55.02,Nippon India Low Duration Fund,Moderately Low,http://www.moneycontrol.com/mutual-funds/nav/nippon-india-low-duration-fund-retail-plan/MRC123
6.2,0.31,5.82,7.26,0.94,6.99,7.1,2.36,Money Market Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/money-market-fund.html,Rank 2,0.04999999999999999,0.39999999999999947,8.05,0.13000000000000012,17.009999999999998,35.29,0.26000000000000023,"180,061",Nippon India Mutual Fund,http://www.moneycontrol.comRC,http://www.moneycontrol.com/mutual-funds/amc-details/RC,0.36,6.22,15.31,1.07,24.0,42.39,2.62,"3,153.63","1,215.00",Nippon India Money Market Fund ,Low,http://www.moneycontrol.com/mutual-funds/nav/nippon-india-money-market-fund/MRC094
6.3,0.33,6.03,7.3,1.02,7.19,7.34,2.52,Money Market Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/money-market-fund.html,Rank 2,0.02999999999999997,0.29000000000000004,8.239999999999998,0.08000000000000007,17.18,35.769999999999996,0.1499999999999999,"180,061",Nippon India Mutual Fund,http://www.moneycontrol.comRC,http://www.moneycontrol.com/mutual-funds/amc-details/RC,0.36,6.32,15.54,1.1,24.37,43.11,2.67,"3,176.81","3,062.87",Nippon India Money Market Fund ,Low,http://www.moneycontrol.com/mutual-funds/nav/nippon-india-money-market-fund-direct-plan/MRC984
-6.4,8.57,9.22,9.53,11.64,4.69,10.53,37.75,Multi Cap Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/multi-cap-fund.html,Rank 5,3.0,-15.61,-10.299999999999999,-3.0600000000000005,-6.5,17.880000000000003,5.670000000000002,"180,061",Nippon India Mutual Fund,http://www.moneycontrol.comRC,http://www.moneycontrol.com/mutual-funds/amc-details/RC,11.57,-6.39,-0.77,8.58,-1.81,28.41,43.42,95.45,803.00,Nippon India Multi Cap Fund,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/nippon-india-multi-cap-fund-direct-plan/MRC914
-7.1,8.49,8.37,8.49,11.38,3.69,9.51,37.13,Multi Cap Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/multi-cap-fund.html,Rank 5,3.01,-15.43,-10.6,-2.99,-7.5600000000000005,14.209999999999999,5.789999999999999,"180,061",Nippon India Mutual Fund,http://www.moneycontrol.comRC,http://www.moneycontrol.com/mutual-funds/amc-details/RC,11.5,-7.06,-2.11,8.39,-3.87,23.72,42.92,90.03,"6,271.99",Nippon India Multi Cap Fund,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/nippon-india-multi-cap-fund-retail-plan/MRC089
4.3,1.32,12.46,14.54,1.4,0.0,0.0,4.4,Long Duration Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/long-duration-fund.html,Not Ranked,0.34999999999999987,-1.9100000000000001,14.39,-0.83,0.0,0.0,0.3799999999999999,"180,061",Nippon India Mutual Fund,http://www.moneycontrol.comRC,http://www.moneycontrol.com/mutual-funds/amc-details/RC,1.67,10.55,28.93,0.57,0.0,0.0,4.78,12.23,0.75,Nippon India Nivesh Lakshya Fund,Moderate,http://www.moneycontrol.com/mutual-funds/nav/nippon-india-nivesh-lakshya-fund-direct-plan-ad-/MRC2546
13.0,1.32,12.46,14.54,1.4,0.0,0.0,4.4,Long Duration Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/long-duration-fund.html,Not Ranked,0.34999999999999987,0.5,18.78,-0.83,0.0,0.0,0.3799999999999999,"180,061",Nippon India Mutual Fund,http://www.moneycontrol.comRC,http://www.moneycontrol.com/mutual-funds/amc-details/RC,1.67,12.96,33.32,0.57,0.0,0.0,4.78,13.82,731.36,Nippon India Nivesh Lakshya Fund,Moderate,http://www.moneycontrol.com/mutual-funds/nav/nippon-india-nivesh-lakshya-fund-direct-plan/MRC2542
6.0,1.32,12.46,14.54,1.4,0.0,0.0,4.4,Long Duration Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/long-duration-fund.html,Not Ranked,0.34999999999999987,-0.2400000000000002,16.080000000000002,-0.83,0.0,0.0,0.3799999999999999,"180,061",Nippon India Mutual Fund,http://www.moneycontrol.comRC,http://www.moneycontrol.com/mutual-funds/amc-details/RC,1.67,12.22,30.62,0.57,0.0,0.0,4.78,11.74,0.89,Nippon India Nivesh Lakshya Fund,Moderate,http://www.moneycontrol.com/mutual-funds/nav/nippon-india-nivesh-lakshya-fund-direct-plan-md-/MRC2544
4.3,1.19,12.64,14.13,1.67,0.0,0.0,4.61,Long Duration Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/long-duration-fund.html,Not Ranked,0.44999999999999996,-2.3500000000000014,14.159999999999998,-1.18,0.0,0.0,0.0,"180,061",Nippon India Mutual Fund,http://www.moneycontrol.comRC,http://www.moneycontrol.com/mutual-funds/amc-details/RC,1.64,10.29,28.29,0.49,0.0,0.0,4.61,12.20,0.55,Nippon India Nivesh Lakshya Fund,Moderate,http://www.moneycontrol.com/mutual-funds/nav/nippon-india-nivesh-lakshya-fund-regular-plan-ad-/MRC2540
12.6,1.19,12.64,14.13,1.67,0.0,0.0,4.61,Long Duration Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/long-duration-fund.html,Not Ranked,0.44999999999999996,-0.05000000000000071,18.33,-1.18,0.0,0.0,0.0,"180,061",Nippon India Mutual Fund,http://www.moneycontrol.comRC,http://www.moneycontrol.com/mutual-funds/amc-details/RC,1.64,12.59,32.46,0.49,0.0,0.0,4.61,13.72,446.47,Nippon India Nivesh Lakshya Fund,Moderate,http://www.moneycontrol.com/mutual-funds/nav/nippon-india-nivesh-lakshya-fund-regular-plan/MRC2536
6.0,1.19,12.64,14.13,1.67,0.0,0.0,4.61,Long Duration Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/long-duration-fund.html,Not Ranked,0.44999999999999996,-0.7400000000000002,15.69,-1.18,0.0,0.0,0.0,"180,061",Nippon India Mutual Fund,http://www.moneycontrol.comRC,http://www.moneycontrol.com/mutual-funds/amc-details/RC,1.64,11.9,29.82,0.49,0.0,0.0,4.61,11.73,1.14,Nippon India Nivesh Lakshya Fund,Moderate,http://www.moneycontrol.com/mutual-funds/nav/nippon-india-nivesh-lakshya-fund-regular-plan-md-/MRC2538
50.9,8.92,10.74,8.43,10.04,3.8,8.41,36.04,Sectoral/Thematic,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/sectoralthematic.html,Not Ranked,-8.48,40.199999999999996,42.28,-6.969999999999999,65.32000000000001,47.34,-10.55,"180,061",Nippon India Mutual Fund,http://www.moneycontrol.comRC,http://www.moneycontrol.com/mutual-funds/amc-details/RC,0.44,50.94,50.71,3.07,69.12,55.75,25.49,228.60,"2,352.44",Nippon India Pharma Fund,High,http://www.moneycontrol.com/mutual-funds/nav/nippon-india-pharma-fund/MRC058
52.3,8.94,11.94,9.6,10.08,4.62,9.31,36.43,Sectoral/Thematic,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/sectoralthematic.html,Not Ranked,-8.43,40.31,43.68,-6.78,68.92,53.43,-10.39,"180,061",Nippon India Mutual Fund,http://www.moneycontrol.comRC,http://www.moneycontrol.com/mutual-funds/amc-details/RC,0.51,52.25,53.28,3.3,73.54,62.74,26.04,244.04,522.18,Nippon India Pharma Fund,High,http://www.moneycontrol.com/mutual-funds/nav/nippon-india-pharma-fund-direct-plan/MRC1005
0.8,8.92,10.74,8.43,10.04,3.8,8.41,36.04,Sectoral/Thematic,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/sectoralthematic.html,Rank 4,1.8100000000000005,-9.94,-8.11,-7.629999999999999,-19.26,22.49,-0.8100000000000023,"180,061",Nippon India Mutual Fund,http://www.moneycontrol.comRC,http://www.moneycontrol.com/mutual-funds/amc-details/RC,10.73,0.8,0.32,2.41,-15.46,30.9,35.23,96.16,884.18,Nippon India Power & Infra Fund,High,http://www.moneycontrol.com/mutual-funds/nav/nippon-india-power-infra-fund-retail-plan/MRC055
9.8,0.74,8.73,9.6,2.09,7.69,7.84,4.21,Corporate Bond Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/corporate-bond-fund.html,Rank 4,0.22999999999999998,1.08,9.19,0.5500000000000003,18.07,39.08,1.2800000000000002,"180,061",Nippon India Mutual Fund,http://www.moneycontrol.comRC,http://www.moneycontrol.com/mutual-funds/amc-details/RC,0.97,9.81,18.79,2.64,25.76,46.92,5.49,44.87,276.63,Nippon India Prime Debt Fund,Moderately Low,http://www.moneycontrol.com/mutual-funds/nav/nippon-india-prime-debt-fund/MRC010
10.3,0.78,9.15,10.04,2.19,8.17,8.35,4.42,Corporate Bond Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/corporate-bond-fund.html,Rank 4,0.21999999999999997,1.0999999999999996,9.7,0.5500000000000003,19.08,41.769999999999996,1.29,"180,061",Nippon India Mutual Fund,http://www.moneycontrol.comRC,http://www.moneycontrol.com/mutual-funds/amc-details/RC,1.0,10.25,19.74,2.74,27.25,50.12,5.71,46.29,329.33,Nippon India Prime Debt Fund,Moderately Low,http://www.moneycontrol.com/mutual-funds/nav/nippon-india-prime-debt-fund-direct-plan/MRC957
9.5,8.92,10.74,8.43,10.04,3.8,8.41,36.04,Sectoral/Thematic,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/sectoralthematic.html,Not Ranked,-3.05,-1.2799999999999994,9.370000000000001,-1.7599999999999998,10.05,43.129999999999995,-6.879999999999999,"180,061",Nippon India Mutual Fund,http://www.moneycontrol.comRC,http://www.moneycontrol.com/mutual-funds/amc-details/RC,5.87,9.46,17.8,8.28,13.85,51.54,29.16,28.04,16.15,Nippon India Quant Fund,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/nippon-india-quant-fund-retail-plan/MRC346
10.3,8.94,11.94,9.6,10.08,4.62,9.31,36.43,Sectoral/Thematic,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/sectoralthematic.html,Not Ranked,-2.999999999999999,-1.5999999999999996,10.049999999999999,-1.5899999999999999,11.829999999999998,44.839999999999996,-6.759999999999998,"180,061",Nippon India Mutual Fund,http://www.moneycontrol.comRC,http://www.moneycontrol.com/mutual-funds/amc-details/RC,5.94,10.34,19.65,8.49,16.45,54.15,29.67,29.51,4.20,Nippon India Quant Fund,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/nippon-india-quant-fund-direct-plan/MRC1008
8.9,4.6,6.99,7.31,6.6,4.42,8.44,20.41,Retirement Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/retirement-fund.html,Not Ranked,-2.1599999999999997,1.9100000000000001,13.870000000000001,-4.22,15.53,33.67,-11.93,"180,061",Nippon India Mutual Fund,http://www.moneycontrol.comRC,http://www.moneycontrol.com/mutual-funds/amc-details/RC,2.44,8.9,21.18,2.38,19.95,42.11,8.48,14.64,231.63,Nippon India Retirement Fund - Income Generation Scheme,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/nippon-india-retirement-fund-income-generation-scheme/MRC1795
10.2,4.75,8.16,8.11,6.97,5.16,9.43,21.28,Retirement Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/retirement-fund.html,Not Ranked,-2.16,2.0299999999999994,15.71,-4.17,19.03,42.22,-12.040000000000001,"180,061",Nippon India Mutual Fund,http://www.moneycontrol.comRC,http://www.moneycontrol.com/mutual-funds/amc-details/RC,2.59,10.19,23.82,2.8,24.19,51.65,9.24,15.80,15.59,Nippon India Retirement Fund - Income Generation Scheme,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/nippon-india-retirement-fund-income-generation-scheme-direct-plan/MRC1798
-7.6,4.6,6.99,7.31,6.6,4.42,8.44,20.41,Retirement Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/retirement-fund.html,Not Ranked,2.3900000000000006,-14.59,-9.78,3.2699999999999996,-12.75,15.209999999999999,17.669999999999998,"180,061",Nippon India Mutual Fund,http://www.moneycontrol.comRC,http://www.moneycontrol.com/mutual-funds/amc-details/RC,6.99,-7.6,-2.47,9.87,-8.33,23.65,38.08,12.36,"1,219.62",Nippon India Retirement Fund - Wealth Creation Scheme,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/nippon-india-retirement-fund-wealth-creation-scheme/MRC1789
-6.6,4.75,8.16,8.11,6.97,5.16,9.43,21.28,Retirement Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/retirement-fund.html,Not Ranked,2.3600000000000003,-14.74,-8.53,3.2600000000000007,-10.75,22.07,17.659999999999997,"180,061",Nippon India Mutual Fund,http://www.moneycontrol.comRC,http://www.moneycontrol.com/mutual-funds/amc-details/RC,7.11,-6.58,-0.42,10.23,-5.59,31.5,38.94,13.30,35.04,Nippon India Retirement Fund - Wealth Creation Scheme,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/nippon-india-retirement-fund-wealth-creation-scheme-direct-plan/MRC1792
10.2,0.8,8.86,7.86,2.04,6.95,7.69,5.77,Short Duration Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/short-duration-fund.html,Rank 3,0.08999999999999997,1.3200000000000003,14.68,0.3599999999999999,21.1,44.010000000000005,-0.07999999999999918,"180,061",Nippon India Mutual Fund,http://www.moneycontrol.comRC,http://www.moneycontrol.com/mutual-funds/amc-details/RC,0.89,10.18,22.54,2.4,28.05,51.7,5.69,42.46,"4,048.34",Nippon India Short Term Fund,Moderately Low,http://www.moneycontrol.com/mutual-funds/nav/nippon-india-short-term-fund-direct-plan/MRC1018
9.3,0.74,8.09,7.12,1.86,6.19,6.92,5.38,Short Duration Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/short-duration-fund.html,Rank 3,0.07999999999999996,1.1999999999999993,13.54,0.32000000000000006,19.08,39.72,-0.1299999999999999,"180,061",Nippon India Mutual Fund,http://www.moneycontrol.comRC,http://www.moneycontrol.com/mutual-funds/amc-details/RC,0.82,9.29,20.66,2.18,25.27,46.64,5.25,40.36,"2,420.50",Nippon India Short Term Fund,Moderately Low,http://www.moneycontrol.com/mutual-funds/nav/nippon-india-short-term-fund/MRC017
18.6,8.12,13.56,4.91,11.32,-2.09,9.08,50.71,Small Cap Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/small-cap-fund.html,Rank 3,1.290000000000001,5.029999999999999,11.57,0.7999999999999989,9.95,67.84,4.329999999999998,"180,061",Nippon India Mutual Fund,http://www.moneycontrol.comRC,http://www.moneycontrol.com/mutual-funds/amc-details/RC,9.41,18.59,16.48,12.12,7.86,76.92,55.04,48.58,"1,146.25",Nippon India Small Cap Fund,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/nippon-india-small-cap-fund-direct-plan/MRC935
17.6,7.91,12.78,3.87,11.05,-3.39,7.47,50.76,Small Cap Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/small-cap-fund.html,Rank 3,1.42,4.8100000000000005,10.52,0.8399999999999999,8.05,60.31,3.6200000000000045,"180,061",Nippon India Mutual Fund,http://www.moneycontrol.comRC,http://www.moneycontrol.com/mutual-funds/amc-details/RC,9.33,17.59,14.39,11.89,4.66,67.78,54.38,45.09,"5,808.88",Nippon India Small Cap Fund,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/nippon-india-small-cap-fund/MRC587
-6.9,8.52,9.13,8.19,11.27,2.92,9.89,40.42,ELSS,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/elss.html,Rank 5,0.9500000000000011,-16.02,-13.69,-0.08999999999999986,-26.130000000000003,5.149999999999999,-1.0300000000000011,"180,061",Nippon India Mutual Fund,http://www.moneycontrol.comRC,http://www.moneycontrol.com/mutual-funds/amc-details/RC,9.47,-6.89,-5.5,11.18,-23.21,15.04,39.39,50.78,"7,051.73",Nippon India Tax Saver (ELSS) Fund,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/nippon-india-tax-saver-elss-fund/MRC101
-6.2,8.54,9.77,8.89,11.36,3.69,10.66,40.66,ELSS,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/elss.html,Rank 5,0.9900000000000002,-16.0,-13.030000000000001,0.009999999999999787,-25.05,9.190000000000001,-0.779999999999994,"180,061",Nippon India Mutual Fund,http://www.moneycontrol.comRC,http://www.moneycontrol.com/mutual-funds/amc-details/RC,9.53,-6.23,-4.14,11.37,-21.36,19.85,39.88,53.96,580.77,Nippon India Tax Saver (ELSS) Fund,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/nippon-india-tax-saver-elss-fund-direct-plan/MRC938
5.2,0.34,3.83,6.4,0.39,6.19,6.75,1.74,Ultra Short Duration Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/ultra-short-duration-fund.html,Rank 4,0.18,1.33,-0.13000000000000078,1.3900000000000001,7.429999999999999,21.82,0.97,"180,061",Nippon India Mutual Fund,http://www.moneycontrol.comRC,http://www.moneycontrol.com/mutual-funds/amc-details/RC,0.52,5.16,6.27,1.78,13.62,28.57,2.71,"2,996.25",543.51,Nippon India Ultra Short Duration Fund ,Low,http://www.moneycontrol.com/mutual-funds/nav/nippon-india-ultra-short-duration-fund/MRC014
6.0,0.38,4.24,6.82,0.48,6.63,7.21,1.95,Ultra Short Duration Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/ultra-short-duration-fund.html,Rank 4,0.19999999999999996,1.7299999999999995,1.0999999999999996,1.5,9.780000000000001,27.03,1.16,"180,061",Nippon India Mutual Fund,http://www.moneycontrol.comRC,http://www.moneycontrol.com/mutual-funds/amc-details/RC,0.58,5.97,7.92,1.98,16.41,34.24,3.11,"3,187.22",263.90,Nippon India Ultra Short Duration Fund ,Low,http://www.moneycontrol.com/mutual-funds/nav/nippon-india-ultra-short-duration-fund-direct-plan/MRC972
20.4,8.92,10.74,8.43,10.04,3.8,8.41,36.04,Sectoral/Thematic,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/sectoralthematic.html,Not Ranked,-4.65,8.549999999999999,39.76,-7.979999999999999,63.510000000000005,96.71000000000001,-23.14,"180,061",Nippon India Mutual Fund,http://www.moneycontrol.comRC,http://www.moneycontrol.com/mutual-funds/amc-details/RC,4.27,19.29,48.19,2.06,67.31,105.12,12.9,20.61,57.59,Nippon India US Equity Opportunities Fund ,High,http://www.moneycontrol.com/mutual-funds/nav/nippon-india-us-equity-opportunities-fund/MRC1900
22.0,8.94,11.94,9.6,10.08,4.62,9.31,36.43,Sectoral/Thematic,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/sectoralthematic.html,Not Ranked,-4.55,8.9,41.86,-7.66,68.24,106.55,-22.82,"180,061",Nippon India Mutual Fund,http://www.moneycontrol.comRC,http://www.moneycontrol.com/mutual-funds/amc-details/RC,4.39,20.84,51.46,2.42,72.86,115.86,13.61,21.77,69.64,Nippon India US Equity Opportunities Fund ,High,http://www.moneycontrol.com/mutual-funds/nav/nippon-india-us-equity-opportunities-fund-direct-plan/MRC1902
7.4,9.87,5.12,4.36,9.8,0.32,7.81,36.12,Value Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/value-fund.html,Rank 2,-1.0299999999999994,2.2800000000000002,11.509999999999998,1.049999999999999,8.65,40.89,7.460000000000001,"180,061",Nippon India Mutual Fund,http://www.moneycontrol.comRC,http://www.moneycontrol.com/mutual-funds/amc-details/RC,8.84,7.4,15.87,10.85,8.97,48.7,43.58,80.07,"2,264.96",Nippon India Value Fund,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/nippon-india-value-fund/MRC098
